Iteration	Replicate_ID	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	V	Yr
801	1	358.8895	355.2855	3.604004	9.916425	0.01254075	-0.01995145	0.01558952	0.9818421	0.8753109	1	0.01977394	55.27159	0.01558438	-1.098777
802	0	357.16	354.8063	2.353767	18.40052	0.00912747	-0.06165687	0.02026432	0.9459365	0.8291269	1	0.01923341	75.94078	0.02020509	-1.140452
803	1	358.7869	355.1593	3.627671	13.41747	0.01075319	-0.04010658	0.01552692	0.9678472	0.8546856	1	0.0182737	64.45967	0.01551087	-1.247376
804	0	358.0378	354.9372	3.100665	13.11807	0.01087822	-0.07675408	0.01730556	0.9691069	0.8563444	1	0.0194038	63.71879	0.01728904	-2.484509
805	1	357.9886	354.5632	3.425405	8.626555	0.01345381	-0.06495404	0.01616077	0.9864383	0.8837561	1	0.020853	51.52053	0.0161578	-4.789537
806	0	356.5477	353.4358	3.111826	15.21059	0.01008069	0.01393172	0.0172685	0.9601365	0.8450776	1	0.01865896	68.75988	0.01724106	0.3494854
807	1	358.26	354.564	3.696012	9.850053	0.01258338	-0.01236182	0.01523091	0.9820879	0.8757322	1	0.01957837	55.08434	0.01522602	-0.6901366
808	0	358.6178	355.4773	3.140543	10.60368	0.0121227	-0.0320398	0.01731595	0.9792461	0.871024	1	0.0204898	57.17763	0.01730849	-1.543796
809	1	357.7034	354.437	3.266439	16.61517	0.009628835	-0.01218198	0.01685328	0.9539421	0.8378939	1	0.01801541	71.98661	0.01681753	-0.2644928
810	0	358.8881	355.4843	3.403794	9.116357	0.01308467	-0.04722776	0.01631541	0.9847399	0.8804826	1	0.0206631	52.97397	0.01631161	-3.094859
811	1	358.7778	355.7883	2.989427	12.50464	0.01114782	-0.05276085	0.01785158	0.9716577	0.8597973	1	0.01995025	62.17783	0.01783724	-1.861558
812	0	359.5494	355.8397	3.709662	10.23475	0.01234199	-0.03516618	0.01521454	0.980651	0.8733085	1	0.01937925	56.16171	0.01520884	-1.81747
813	1	357.5561	355.1822	2.373889	18.44545	0.009115752	-0.03668435	0.02026375	0.9457336	0.828911	1	0.01922079	76.0384	0.02020407	-0.6760048
814	0	358.8218	355.3369	3.484952	11.79282	0.01148585	-0.06750208	0.01594134	0.9745605	0.8639022	1	0.01913635	60.34792	0.01593103	-2.653434
815	1	358.2085	355.4059	2.802586	14.37992	0.01037717	-0.06319737	0.01851642	0.9637408	0.8494624	1	0.01960347	66.79539	0.01849208	-1.742934
816	0	357.2217	354.3319	2.88982	12.66082	0.01107738	-0.0801922	0.018061	0.9710123	0.858911	1	0.02000343	62.57319	0.01804582	-2.766425
817	1	357.2685	353.475	3.793575	6.285362	0.01577182	-0.04815047	0.01486788	0.9935357	0.9008266	1	0.02165611	43.94845	0.01486726	-7.448696
818	0	358.2351	355.1489	3.086184	11.37811	0.01169685	-0.01770063	0.01750425	0.9762197	0.8663464	1	0.02023584	59.25929	0.01749435	-0.7443409
819	1	357.254	352.9228	4.331207	7.699655	0.0142452	-0.05413474	0.01287856	0.9894695	0.890206	1	0.01915503	48.6583	0.01287713	-5.140746
820	0	359.5665	356.2465	3.320004	12.4247	0.01118437	-0.04269809	0.01665084	0.9719869	0.8602529	1	0.01929918	61.97463	0.01663777	-1.524219
821	1	359.5983	355.8766	3.721641	10.31747	0.01229182	-0.04441058	0.01515874	0.9803382	0.8727929	1	0.01930432	56.39095	0.01515288	-2.258727
822	0	356.9882	353.3686	3.619634	10.84409	0.01198575	0.002381054	0.01544799	0.9783174	0.8695554	1	0.01924348	57.83096	0.01544073	0.1098138
823	1	358.1326	354.4673	3.665252	7.786802	0.01416488	-0.02610929	0.01536477	0.9891956	0.8895841	1	0.02086338	48.93419	0.01536298	-2.41655
824	0	358.959	355.5852	3.373809	13.97463	0.01053094	-0.05573217	0.01642287	0.96548	0.8516423	1	0.0185983	65.82004	0.0164033	-1.614489
825	1	358.4332	354.8251	3.608112	12.10561	0.01133375	-0.06890566	0.01548143	0.9732931	0.8620849	1	0.018733	61.15781	0.01547039	-2.580066
826	0	359.2719	355.7804	3.491461	9.384379	0.01289486	-0.03847943	0.01600985	0.9837854	0.8787269	1	0.02031968	53.75377	0.01600564	-2.373129
827	1	358.6951	355.3339	3.361227	9.589595	0.01275485	-0.02738108	0.01649245	0.9830432	0.8773987	1	0.02051139	54.34383	0.01648771	-1.614755
828	0	358.0127	354.9661	3.046585	10.13279	0.01240465	-0.03929926	0.0176585	0.9810347	0.8739466	1	0.02093072	55.87801	0.01765215	-2.07217
829	1	356.1584	354.1406	2.017736	18.74916	0.009037579	-0.0343834	0.02164682	0.9443605	0.8274573	1	0.01978054	76.69611	0.02157981	-0.6179675
830	0	356.1153	351.8902	4.225058	10.48697	0.01219084	-0.06163721	0.013249	0.9796933	0.8717426	1	0.01797312	56.85802	0.01324354	-3.035308
831	1	355.1183	353.4771	1.641166	24.34762	0.007854525	-0.05089126	0.02318495	0.9187885	0.8021657	1	0.01908438	88.24814	0.02303204	-0.626651
832	0	358.5253	354.8682	3.657118	13.08346	0.01089294	-0.0562823	0.0153723	0.9692519	0.8565372	1	0.01830025	63.6327	0.01535776	-1.830434
833	1	355.5619	353.3953	2.166625	15.19197	0.01008708	-0.02118877	0.02102174	0.9602178	0.8451747	1	0.02059359	68.71631	0.02098847	-0.5326196
834	0	357.6647	354.2064	3.458242	13.31558	0.01079529	-0.07839251	0.01597192	0.968277	0.8552482	1	0.01856995	64.20833	0.01595585	-2.471155
835	1	357.4337	354.9775	2.45621	18.1346	0.009197672	-0.06204702	0.01986732	0.9471361	0.8304093	1	0.01911717	75.36116	0.0198118	-1.173714
836	0	359.4588	355.6468	3.812026	9.007919	0.01316383	-0.04129078	0.01482725	0.9851212	0.8811999	1	0.0197577	52.65543	0.01482397	-2.775143
837	1	359.3881	355.6409	3.747192	11.13378	0.01182651	-0.04212911	0.01507308	0.9771852	0.8678057	1	0.01888184	58.60961	0.01506523	-1.846566
838	0	359.5066	355.8552	3.651381	10.94283	0.01193077	-0.03259245	0.01543255	0.977933	0.8689566	1	0.0191897	58.09742	0.01542504	-1.476977
839	1	358.6603	355.2148	3.445459	8.624832	0.01345516	-0.03884969	0.01617547	0.9864442	0.8837677	1	0.02086354	51.51534	0.0161725	-2.865911
840	0	359.2667	355.8836	3.383101	13.57252	0.01069002	-0.03163189	0.01643415	0.9671914	0.8538331	1	0.01874468	64.84058	0.01641646	-0.9641346
841	1	358.6598	355.6177	3.042174	14.32379	0.01039809	-0.0161154	0.01768172	0.9639825	0.8497626	1	0.01917582	66.661	0.01765878	-0.4474323
842	0	358.65	355.6274	3.022569	11.46773	0.01165031	-0.04732674	0.01773909	0.9758633	0.8658148	1	0.02033057	59.49602	0.01772876	-1.96078
843	1	358.3051	354.5729	3.732238	11.67889	0.01154273	-0.06725227	0.01503371	0.9750188	0.8645697	1	0.01862955	60.05056	0.01502433	-2.692116
844	0	359.6441	356.1354	3.508673	11.17127	0.01180635	-0.04800343	0.01593651	0.9770376	0.8675809	1	0.01939856	58.7097	0.01592811	-2.090526
845	1	359.1196	355.9212	3.198447	13.00207	0.01092778	-0.02327177	0.01710741	0.9695925	0.8569916	1	0.01933629	63.42981	0.01709159	-0.7653297
846	0	358.4756	354.7009	3.774681	12.27257	0.01125488	-0.05581672	0.0149383	0.9726112	0.8611236	1	0.01833733	61.58636	0.0149271	-2.037942
847	1	357.8695	354.6321	3.237421	8.858027	0.0132756	-0.05353351	0.01690894	0.9856434	0.8821983	1	0.0211885	52.21212	0.01690546	-3.728842
848	0	358.9533	355.3379	3.615383	9.546266	0.01278404	-0.06347923	0.01547428	0.9832007	0.877678	1	0.01989089	54.21974	0.01546991	-3.77868
849	1	355.6044	353.7396	1.864827	25.17605	0.007711577	-0.006798646	0.02228614	0.9149916	0.7986265	1	0.01853976	89.88397	0.02212509	-0.07997619
850	0	356.4863	352.8114	3.674964	10.04641	0.01245847	-0.08868869	0.01506887	0.9813582	0.8744896	1	0.01937705	55.63664	0.01506363	-4.757514
851	1	359.1843	355.6659	3.518426	10.73239	0.01204882	-0.02271872	0.01591292	0.9787501	0.8702358	1	0.01958223	57.52824	0.01590574	-1.069122
852	0	357.2254	353.9023	3.323114	12.02562	0.0113721	0.004283514	0.0165341	0.9736184	0.8625476	1	0.01939213	60.95158	0.01652259	0.1623677
853	1	358.0184	354.3193	3.699099	8.327671	0.01369467	-0.01773536	0.01522852	0.9874433	0.8857976	1	0.02042301	50.61437	0.01522612	-1.412423
854	0	359.2806	355.9385	3.342113	11.59806	0.01158357	-0.02561862	0.01657098	0.9753428	0.8650451	1	0.01959342	59.83883	0.01656091	-1.038993
855	1	359.1629	355.9307	3.232132	12.0246	0.01137259	-0.02538099	0.01697979	0.9736226	0.8625534	1	0.01965218	60.94895	0.01696797	-0.9622236
856	0	354.9801	352.2521	2.728073	15.38874	0.01002013	-0.1069845	0.01839941	0.9593572	0.844151	1	0.01920232	69.17548	0.01836902	-2.632312
857	1	359.6739	356.1989	3.475015	10.96102	0.01192073	-0.04226544	0.01607223	0.977862	0.8688465	1	0.01957512	58.14639	0.01606436	-1.909181
858	0	358.1092	355.0837	3.025587	10.50965	0.01217751	-0.05170812	0.01770968	0.9796066	0.8716027	1	0.02076824	56.92025	0.01770232	-2.535528
859	1	354.4224	350.6866	3.735742	10.91937	0.01194377	-0.1004131	0.01472521	0.9780245	0.8690987	1	0.01875497	58.0342	0.01471809	-4.569318
860	0	357.4762	354.0376	3.438594	14.09346	0.0104852	-0.001188665	0.01615139	0.9649715	0.8510003	1	0.01840383	66.1072	0.01613158	-0.03393423
861	1	356.4901	352.909	3.581143	7.32478	0.01460672	-0.07327708	0.0155297	0.9906187	0.892921	1	0.02129967	47.45399	0.01552833	-7.810979
862	0	357.9291	355.4208	2.508285	17.21517	0.009452118	-0.03640765	0.01973735	0.9512656	0.8349052	1	0.0193163	73.33247	0.01969047	-0.747062
863	1	359.0687	355.8297	3.239044	10.51107	0.01217668	-0.03999384	0.0169448	0.9796012	0.8715939	1	0.02031411	56.92413	0.01693775	-1.960593
864	0	358.6605	355.803	2.857432	13.80234	0.01059828	-0.03260852	0.01839097	0.9662151	0.8525775	1	0.01974399	65.40184	0.01836998	-0.9651797
865	1	358.9662	355.0965	3.869725	7.926019	0.01403932	-0.05173838	0.01458534	0.9887531	0.8885976	1	0.020237	49.37186	0.01458349	-4.600254
866	0	357.561	354.8796	2.681433	14.47072	0.01034358	-0.06975867	0.01893388	0.9633493	0.8489778	1	0.01979111	67.01234	0.01890845	-1.90334
867	1	359.3038	355.8866	3.417196	10.61488	0.01211622	-0.02831862	0.0162914	0.979203	0.8709552	1	0.01986908	57.20821	0.01628436	-1.361671
868	0	351.4615	350.0217	1.43976	17.56546	0.009352948	-0.07259691	0.02376975	0.9496959	0.8331806	1	0.02108636	74.11002	0.0237096	-1.443162
869	1	358.9511	355.9396	3.011473	13.10706	0.0108829	-0.02970781	0.01780967	0.9691531	0.8564057	1	0.01968862	63.69142	0.01779272	-0.9630719
870	0	355.058	353.4553	1.602744	26.19663	0.007544133	-0.01890735	0.02339094	0.9103177	0.7943263	1	0.0187864	91.87897	0.02320281	-0.2108259
871	1	357.291	353.3452	3.945751	10.81834	0.0120002	-0.07159494	0.01421879	0.9784173	0.8697119	1	0.01847313	57.76132	0.01421217	-3.317235
872	0	359.2203	355.9155	3.304734	14.09967	0.01048282	-0.03270027	0.01672705	0.9649449	0.8509668	1	0.01872681	66.12218	0.01670649	-0.932825
873	1	359.5492	356.1097	3.439491	10.39287	0.0122466	-0.04273015	0.01619957	0.980052	0.8723247	1	0.01991932	56.59914	0.01619312	-2.142077
874	0	358.9657	355.8558	3.1099	11.52139	0.0116227	-0.04960934	0.01740784	0.9756493	0.8654974	1	0.02011597	59.63736	0.01739752	-2.037289
875	1	354.3205	350.9926	3.32797	15.74544	0.009901837	-0.1034754	0.01621549	0.957791	0.8423097	1	0.01791999	70.00187	0.0161866	-2.451501
876	0	357.451	354.023	3.427965	7.708986	0.01423653	-0.03158793	0.01623983	0.9894403	0.8901392	1	0.02150344	48.68791	0.01623802	-2.991359
877	1	357.3909	354.0943	3.29659	10.77148	0.01202664	-0.002211132	0.01666247	0.9785989	0.8699973	1	0.02001966	57.63434	0.01665484	-0.1033187
878	0	359.1964	355.2767	3.919739	8.5022	0.0135525	-0.03781544	0.01443457	0.9868595	0.8846013	1	0.01978001	51.14535	0.01443208	-2.877776
879	1	357.4983	354.9634	2.534882	14.39566	0.01037132	-0.04882423	0.01958862	0.963673	0.8493783	1	0.02015738	66.83304	0.01956277	-1.34402
880	0	357.4045	353.5444	3.860154	6.367975	0.01566896	-0.05431714	0.01460406	0.9933196	0.9001758	1	0.02139301	44.23696	0.01460341	-8.130869
881	1	358.951	355.8201	3.130861	11.81702	0.01147387	-0.05661531	0.01730611	0.9744629	0.8637608	1	0.01992828	60.41092	0.01729482	-2.216983
882	0	358.0192	354.2215	3.797758	13.21398	0.01083772	-0.03385336	0.01490642	0.9687044	0.8558111	1	0.01797507	63.95691	0.01489182	-1.081729
883	1	358.3064	354.3837	3.9227	6.852918	0.01510294	-0.04426517	0.01440658	0.9919947	0.8964367	1	0.02086057	45.89484	0.01440565	-5.529504
884	0	358.023	354.0259	3.99707	6.930996	0.01501737	-0.05753573	0.01409156	0.9917727	0.895847	1	0.02057271	46.15635	0.01409061	-6.993308
885	1	358.0717	355.2091	2.862579	11.97217	0.01139793	-0.03156216	0.01836027	0.9738354	0.8628575	1	0.0204582	60.81344	0.0183477	-1.206291
886	0	358.0908	354.9985	3.09232	17.49387	0.009372987	-0.05316589	0.01750307	0.9500171	0.8335319	1	0.01811386	73.95158	0.01745934	-1.063682
887	1	358.6176	355.699	2.91863	12.45756	0.0111693	-0.04207982	0.01814436	0.9718517	0.8600654	1	0.02013255	62.05823	0.01812998	-1.494931
888	0	356.0003	354.1031	1.897217	22.46695	0.008205564	-0.04906487	0.02214436	0.9274086	0.8103764	1	0.01906342	84.47282	0.02202767	-0.6759044
889	1	357.9378	354.2736	3.664218	8.501261	0.01355325	-0.07159857	0.01524145	0.9868627	0.8846077	1	0.02032591	51.1425	0.01523882	-5.450003
890	0	358.3829	355.1652	3.217651	14.99509	0.01015533	-0.06631814	0.01695468	0.9610763	0.8462048	1	0.01855696	68.2545	0.01692899	-1.703798
891	1	358.7911	355.3411	3.450042	9.284017	0.01296499	-0.02766434	0.01616385	0.9841448	0.8793815	1	0.02047262	53.46301	0.01615978	-1.744812
892	0	358.519	354.6479	3.87103	8.261369	0.01374985	-0.06337009	0.01453153	0.9876628	0.8862552	1	0.01999031	50.41127	0.01452932	-5.136513
893	1	359.4006	355.8532	3.547383	9.752662	0.0126467	-0.05328058	0.01577081	0.9824468	0.8763529	1	0.01997242	54.80852	0.01576596	-3.035377
894	0	358.6613	354.8221	3.839201	8.438538	0.01360385	-0.06261979	0.01465294	0.9870734	0.8850363	1	0.0199668	50.95227	0.01465049	-4.844273
895	1	359.6441	356.0708	3.573353	10.11585	0.01241515	-0.04063753	0.01570914	0.9810983	0.8740529	1	0.01975001	55.83075	0.01570353	-2.149939
896	0	354.4918	351.8298	2.662049	11.11731	0.0118354	0.003000285	0.019003	0.9772499	0.8679047	1	0.02120887	58.56559	0.01899317	0.13188
897	1	358.4001	354.9302	3.469908	11.52613	0.01162027	-0.07386443	0.01595342	0.9756304	0.8654694	1	0.01925529	59.64984	0.01594394	-3.031007
898	0	358.8437	355.8807	2.963047	13.24597	0.01082431	-0.05235459	0.01795605	0.9685699	0.8556337	1	0.01971607	64.03616	0.01793831	-1.665748
899	1	358.3452	354.7481	3.597157	13.60241	0.01067796	-0.01985658	0.01563313	0.9670647	0.8536693	1	0.01827184	64.9138	0.01561618	-0.6028969
900	0	358.7832	355.879	2.904204	15.1547	0.01009991	-0.05169521	0.01819172	0.9603805	0.8453693	1	0.01916949	68.62908	0.01816316	-1.304793
901	1	358.8227	355.4643	3.358393	13.7019	0.0106381	-0.01792279	0.01650919	0.9666424	0.8531251	1	0.01874174	65.15704	0.01649082	-0.5372922
902	0	357.8375	354.9852	2.852303	13.97627	0.01053031	-0.007974196	0.01836115	0.965473	0.8516334	1	0.01966462	65.824	0.01833926	-0.2309554
903	1	358.5083	354.8493	3.658979	11.51599	0.01162547	-0.01412914	0.01538017	0.9756709	0.8655293	1	0.0189104	59.62317	0.01537107	-0.5807496
904	0	359.3508	356.1927	3.158037	12.6454	0.01108428	-0.03780334	0.01725899	0.9710762	0.8589983	1	0.01956034	62.53425	0.01724455	-1.306997
905	1	358.0536	355.2786	2.775007	12.8011	0.01101518	-0.03309148	0.01869411	0.9704302	0.8581191	1	0.02029379	62.92654	0.01867777	-1.119098
906	0	359.1605	356.0898	3.070659	14.64574	0.01027967	-0.03780334	0.01759677	0.9625929	0.8480474	1	0.01902046	67.42896	0.01757215	-1.010593
907	1	357.5138	354.437	3.076841	9.64167	0.01272002	-0.02806897	0.01754677	0.9828534	0.8770638	1	0.02112796	54.49262	0.01754161	-1.636996
908	0	358.2183	354.2741	3.944242	11.19494	0.01179367	-0.02670837	0.01435676	0.9769444	0.8674391	1	0.01840211	58.77283	0.01434913	-1.158431
909	1	358.9877	355.3581	3.629634	10.33635	0.01228045	-0.06459962	0.01541935	0.9802667	0.8726755	1	0.01946055	56.44314	0.01541334	-3.273629
910	0	358.5995	355.2667	3.332773	9.16106	0.01305245	-0.03684745	0.01659543	0.9845819	0.880188	1	0.02081398	53.10477	0.01659148	-2.389885
911	1	358.7605	355.1347	3.625823	8.142671	0.01385028	-0.05312023	0.01547619	0.9880526	0.887079	1	0.02070505	50.04571	0.01547398	-4.446176
912	0	358.0997	353.9725	4.127209	9.147657	0.01306208	-0.05649703	0.01362748	0.9846293	0.8802763	1	0.01886814	53.06559	0.01362426	-3.675641
913	1	359.4573	355.6256	3.831695	9.208531	0.01301848	-0.04023059	0.01475755	0.9844136	0.879876	1	0.01960208	53.24334	0.01475396	-2.581132
914	0	358.2788	354.6561	3.622694	9.432473	0.01286164	-0.07217743	0.01539395	0.9836123	0.8784144	1	0.01989932	53.89259	0.01538981	-4.404362
915	1	357.6175	354.554	3.063505	12.49071	0.01115416	-0.002451857	0.01753706	0.9717151	0.8598766	1	0.01977934	62.14247	0.01752303	-0.08668436
916	0	352.8635	348.6978	4.165667	5.218842	0.0173109	-0.01072403	0.01347978	0.9960476	0.9096415	1	0.0216031	40.04108	0.01347957	-2.713285
917	1	358.5462	355.2726	3.27363	10.55831	0.01214906	-0.01937118	0.01680875	0.9794202	0.8713029	1	0.02020943	57.05355	0.01680163	-0.9412736
918	0	359.6756	356.0608	3.614776	10.24818	0.0123338	-0.0414459	0.01555628	0.9806003	0.8732246	1	0.01958919	56.19898	0.01555042	-2.136425
919	1	356.4439	354.2233	2.22054	24.3308	0.007857496	-0.02102089	0.02092652	0.9188656	0.802238	1	0.0181345	88.21476	0.02078876	-0.2590873
920	0	359.2209	355.3116	3.909251	9.921146	0.01253773	-0.03984115	0.01447669	0.9818246	0.875281	1	0.01905282	55.28488	0.01447191	-2.192038
921	1	358.0772	354.7943	3.282865	15.6636	0.009928636	-0.01235636	0.01678568	0.958151	0.8427305	1	0.01825699	69.81293	0.01675628	-0.295261
922	0	359.3362	355.4832	3.853039	8.811999	0.01331048	-0.04904184	0.01465871	0.9858026	0.8825065	1	0.01975422	52.07528	0.01465576	-3.45428
923	1	359.1382	355.3853	3.752917	9.873032	0.01256857	-0.02540552	0.01505135	0.9820029	0.8755862	1	0.01945117	55.14923	0.01504647	-1.411645
924	0	359.0187	355.2353	3.783406	11.5079	0.01162962	-0.03208788	0.01495066	0.9757031	0.8655771	1	0.01864781	59.60187	0.01494183	-1.32066
925	1	358.3631	355.0313	3.331796	15.93019	0.009842066	-0.04842431	0.01661668	0.9569768	0.841363	1	0.01808549	70.427	0.01658592	-1.12554
926	0	358.6276	355.5604	3.067199	11.03066	0.01188249	-0.04870216	0.01756678	0.9775898	0.8684261	1	0.02043218	58.3335	0.01755796	-2.17321
927	1	359.1693	355.3162	3.853018	8.888554	0.01325261	-0.05497736	0.01463895	0.9855375	0.8819943	1	0.01969794	52.30269	0.01463589	-3.801375
928	0	358.9398	355.6342	3.305556	14.93907	0.01017499	-0.04559372	0.01671387	0.9613201	0.846499	1	0.01844252	68.12267	0.01668886	-1.178743
929	1	358.5323	354.7445	3.787829	12.47048	0.01116339	-0.04810927	0.0149172	0.9717985	0.8599918	1	0.01824975	62.09107	0.01490534	-1.70591
930	0	358.3672	355.289	3.078221	15.93594	0.009840223	-0.01385074	0.01755261	0.9569515	0.8413337	1	0.0185861	70.44019	0.01752008	-0.321747
931	1	359.4564	355.9214	3.534993	10.20246	0.01236174	-0.03128469	0.01585685	0.9807728	0.8735103	1	0.01979991	56.072	0.01585099	-1.627104
932	0	359.331	355.6903	3.6407	10.6493	0.01209636	-0.05773573	0.01541418	0.9790706	0.8707441	1	0.01931091	57.30211	0.01540743	-2.7586
933	1	357.8054	353.7999	4.005517	11.67422	0.01154507	-0.03939387	0.01413188	0.9750376	0.8645971	1	0.01806397	60.03835	0.01412307	-1.578125
934	0	354.7874	351.2788	3.508651	6.027302	0.01610658	-0.06299258	0.01585295	0.9941917	0.902887	1	0.02259809	43.03502	0.01585241	-10.84529
935	1	359.6344	356.0903	3.54403	11.05657	0.01186835	-0.03533266	0.01582671	0.9774883	0.86827	1	0.01938231	58.40298	0.01581869	-1.569522
936	0	358.5502	354.444	4.106193	9.265149	0.0129783	-0.04145426	0.01374868	0.9842121	0.8795049	1	0.01889097	53.40818	0.01374525	-2.625699
937	1	358.604	355.5438	3.06019	14.29468	0.01040899	-0.06557707	0.01753906	0.9641077	0.8499186	1	0.01910831	66.59121	0.01751646	-1.827052
938	0	355.1718	351.1048	4.067063	9.186928	0.0130339	0.001672553	0.01380305	0.9844903	0.8800179	1	0.0189688	53.18032	0.01379973	0.1078389
939	1	357.6552	355.1959	2.459277	16.4797	0.00967	-0.03098825	0.01991894	0.9545442	0.8385751	1	0.01962734	71.68016	0.01987779	-0.6817231
940	0	358.9513	355.4837	3.467545	8.871217	0.01326565	-0.04548403	0.01608373	0.9855977	0.8821101	1	0.02065726	52.25127	0.0160804	-3.158103
941	1	359.6241	355.9827	3.641361	10.15628	0.01239013	-0.03695188	0.0154637	0.9809465	0.8737993	1	0.01957536	55.94348	0.01545809	-1.939377
942	0	358.3189	354.201	4.117894	8.373401	0.013657	-0.02958178	0.01370904	0.9872912	0.885483	1	0.01935067	50.754	0.01370683	-2.327655
943	1	359.5869	355.9524	3.634528	10.01284	0.01247957	-0.04978105	0.01546339	0.9814835	0.8747012	1	0.01964569	55.54255	0.01545809	-2.688474
944	0	359.4746	355.9877	3.486937	12.38445	0.0112029	-0.04847913	0.0160214	0.9721524	0.8604828	1	0.01894657	61.87211	0.01600898	-1.740871
945	1	356.639	354.2719	2.367095	20.03136	0.008726257	-0.07486897	0.02014698	0.9385387	0.8214238	1	0.01875141	79.43236	0.02007087	-1.218148
946	0	358.2249	354.267	3.957961	8.899619	0.01324431	-0.06642791	0.01419828	0.9854991	0.8819204	1	0.01939311	52.33548	0.0141953	-4.580942
947	1	357.5519	355.0076	2.544246	20.65725	0.008584288	-0.02752047	0.01963829	0.9356853	0.8185358	1	0.01836195	80.74603	0.01955705	-0.4279034
948	0	358.4977	355.0309	3.466819	9.137716	0.01306925	-0.06445938	0.01601329	0.9846645	0.8803418	1	0.02045882	53.03651	0.01600952	-4.203276
949	1	356.3622	353.9043	2.457932	19.46469	0.008860276	-0.08414353	0.01971492	0.9411161	0.8240701	1	0.01869115	78.23088	0.01964656	-1.428973
950	0	359.466	355.629	3.837066	9.316671	0.01294205	-0.04164309	0.01473617	0.9840281	0.8791681	1	0.01953029	53.55777	0.01473241	-2.607274
