Iteration	Replicate_ID	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	V	Yr
7353	1	587.993	582.2132	5.779778	6.71063	0.01526268	-0.002506195	0.004568393	0.9923932	0.8975199	1	0.01180897	45.41451	0.004568129	-0.3294685
7354	0	585.0685	579.2538	5.814683	8.24636	0.01376243	0.01061764	0.005394791	0.9877123	0.8863591	1	0.01218568	50.36519	0.005393977	0.8640895
7355	1	588.0934	582.3105	5.782935	6.822039	0.01513719	-0.004812161	0.004568416	0.9920819	0.8966708	1	0.01176035	45.79102	0.004568129	-0.6077402
7356	0	587.529	581.6921	5.836934	9.424437	0.01286717	-0.01007271	0.005034988	0.9836412	0.8784665	1	0.01138297	53.86942	0.00503364	-0.6157378
7357	1	587.4252	581.6032	5.822072	10.01936	0.01247546	-0.007881099	0.004853417	0.9814592	0.8746601	1	0.01100442	55.56085	0.004851749	-0.4250674
7358	0	586.5289	580.7139	5.815024	8.818841	0.01330528	-0.02113052	0.004688592	0.985779	0.8824606	1	0.01116987	52.09564	0.004687643	-1.485863
7359	1	586.0878	580.3248	5.763003	9.30817	0.01294801	0.01119059	0.004597298	0.9840585	0.8792236	1	0.01091108	53.53312	0.00459613	0.7019791
7360	0	586.4912	580.7238	5.767371	9.674118	0.01269846	0.005224295	0.004549119	0.9827348	0.8768555	1	0.01074866	54.58515	0.004547763	0.3025908
7361	1	587.302	581.5129	5.789049	5.671945	0.01660427	-0.008376886	0.00459188	0.995046	0.905797	1	0.01234867	41.74512	0.004591767	-1.690924
7362	0	584.5097	578.7931	5.716519	9.261987	0.01298053	-0.01637725	0.004159979	0.9842234	0.8795256	1	0.01039218	53.39899	0.004158944	-1.038071
7363	1	586.5287	580.8427	5.686037	6.772717	0.01519236	0.005831349	0.004156242	0.9922203	0.8970459	1	0.01123772	45.62471	0.004155991	0.7495607
7364	0	586.5143	580.6861	5.828178	11.35183	0.0117106	0.004368039	0.005395341	0.976324	0.8665027	1	0.01124124	59.1897	0.005392317	0.1844924
7365	1	586.3553	580.6507	5.704643	6.347576	0.01569417	-0.01824928	0.004118391	0.9933733	0.9003361	1	0.01136967	44.16589	0.00411821	-2.753885
7366	0	584.2828	578.4612	5.821623	16.14501	0.009773803	0.00839658	0.005546195	0.9560277	0.8402683	1	0.01041224	70.91888	0.005535471	0.1909517
7367	1	587.4733	581.7164	5.756913	6.434297	0.01558781	-0.01466461	0.004358331	0.9931441	0.8996564	1	0.01165649	44.46725	0.004358127	-2.138972
7368	0	587.5154	581.7193	5.796097	9.33316	0.01293051	-0.0002922554	0.004699603	0.9839691	0.8790605	1	0.01102436	53.60556	0.004698395	-0.01823074
7369	1	584.9821	579.2485	5.733695	8.586043	0.01348573	-0.02103915	0.004221026	0.986576	0.8840308	1	0.01066992	51.39858	0.004220266	-1.56728
7370	0	587.0965	581.2572	5.839264	7.715957	0.01423007	-0.01061121	0.005097503	0.9894184	0.8900894	1	0.01204474	48.71002	0.005096932	-1.002802
7371	1	587.4888	581.6853	5.803521	7.515607	0.01441934	-0.01590162	0.004631561	0.9900396	0.8915307	1	0.01155717	48.07066	0.004631102	-1.59649
7372	0	587.8597	582.1247	5.735	6.44944	0.01556946	-0.001736204	0.004320183	0.9931037	0.8995382	1	0.01159853	44.51967	0.004319977	-0.2517605
7373	1	586.8358	580.993	5.842813	11.32148	0.01172654	-0.005732571	0.005381412	0.9764443	0.8666834	1	0.01123435	59.10926	0.005378426	-0.2433626
7374	0	587.9587	582.1789	5.779771	6.353863	0.01568639	-0.007320193	0.004530764	0.9933568	0.9002867	1	0.01192236	44.1878	0.004530564	-1.1019
7375	1	583.643	577.8036	5.839396	18.12145	0.009201182	-0.01680911	0.005926226	0.9471954	0.8304729	1	0.01044302	75.33241	0.005909702	-0.3183268
7376	0	586.6561	580.8923	5.763813	9.296874	0.01295594	0.005680714	0.004532421	0.9840989	0.8792974	1	0.01083714	53.50034	0.004531275	0.3572526
7377	1	584.3116	578.5064	5.805189	16.46315	0.009675061	-0.007344011	0.006244711	0.9546177	0.8386585	1	0.01099254	71.64266	0.006231849	-0.1618255
7378	0	588.0629	582.2758	5.787068	6.840588	0.01511659	-0.004386092	0.004601196	0.9920296	0.8965301	1	0.01179444	45.85341	0.004600904	-0.5502957
7379	1	587.7214	581.9051	5.816337	9.061874	0.01312427	-0.0005659	0.004905373	0.9849319	0.8808425	1	0.0113472	52.81415	0.004904259	-0.03755607
7380	0	584.4411	578.6125	5.828622	6.072162	0.01604687	0.0005957477	0.005261781	0.9940798	0.9025258	1	0.01299501	43.19517	0.005261597	0.1006293
7381	1	585.7478	579.9596	5.788197	8.836572	0.01329183	0.01534408	0.004919441	0.9857177	0.8823418	1	0.01143576	52.14838	0.004918437	1.07434
7382	0	587.4977	581.6991	5.798614	6.903503	0.01504734	0.001431189	0.004763879	0.9918512	0.8960542	1	0.01197361	46.06444	0.004763562	0.1756313
7383	1	587.947	582.1364	5.810612	8.338197	0.01368597	-0.009181776	0.004734484	0.9874083	0.8857251	1	0.01138385	50.64654	0.004733734	-0.7291952
7384	0	585.7289	579.9708	5.758096	4.418244	0.01881507	-0.01078641	0.004399474	0.9975563	0.9168644	1	0.01286673	36.84	0.004399447	-4.413945
7385	1	587.5866	581.8397	5.746919	7.984067	0.01398792	-0.00281064	0.004364829	0.9885669	0.8881888	1	0.01105033	49.55326	0.004364259	-0.2458326
7386	0	587.6583	581.9167	5.741561	7.408627	0.0145235	0.0006529779	0.004365409	0.9903658	0.892308	1	0.01126064	47.72589	0.004365003	0.06777719
7387	1	585.9013	580.0807	5.820585	5.75975	0.01647704	-0.003019631	0.004961722	0.9948403	0.9050698	1	0.01278706	42.06746	0.00496159	-0.5852385
7388	0	587.1379	581.4608	5.677023	6.674453	0.0153041	-0.002238624	0.00407437	0.9924933	0.8977971	1	0.01116733	45.2916	0.004074141	-0.2982157
7389	1	587.9222	582.1578	5.764432	6.235102	0.0158354	-0.009140018	0.004427308	0.9936658	0.9012246	1	0.0118413	43.77201	0.00442713	-1.442952
7390	0	585.8549	580.2436	5.611233	5.484509	0.01688598	-0.01353276	0.00383065	0.9954726	0.9073682	1	0.01137403	41.04868	0.003830572	-2.989066
7391	1	585.4038	579.6227	5.781147	6.700984	0.01527369	-0.02555114	0.004455882	0.9924199	0.8975938	1	0.01166686	45.38177	0.004455626	-3.37084
7392	0	586.8308	581.1554	5.675441	5.305761	0.01716838	0.000430919	0.004089329	0.9958634	0.9088916	1	0.01184965	40.37348	0.004089259	0.1041713
7393	1	586.6021	580.8666	5.735466	4.8647	0.01793045	-0.01278784	0.004273523	0.9967577	0.9127632	1	0.01237951	38.65755	0.004273478	-3.944046
7394	0	586.8659	581.0182	5.847698	8.983228	0.01318205	-0.01317013	0.005252336	0.9852076	0.8813638	1	0.01176746	52.58264	0.005251187	-0.8903321
7395	1	587.272	581.4805	5.791529	6.223011	0.0158508	0.0004612712	0.004694128	0.9936969	0.9013205	1	0.01219883	43.72946	0.004693941	0.07318131
7396	0	586.394	580.5675	5.826525	12.03211	0.01136897	-0.002922646	0.004979601	0.9735921	0.86251	1	0.01064076	60.96833	0.004976128	-0.1106731
7397	1	586.9004	581.1491	5.751253	8.979532	0.01318479	-0.0005529317	0.004400538	0.9852205	0.8813884	1	0.0107722	52.57174	0.004399577	-0.03741217
7398	0	586.3529	580.5322	5.820655	11.72562	0.0115193	0.006832641	0.005179717	0.974831	0.8642956	1	0.01092398	60.17268	0.005176436	0.271471
7399	1	587.9871	582.2404	5.746683	6.86932	0.01508485	-0.002814078	0.004368959	0.9919483	0.8963125	1	0.01148086	45.9499	0.004368676	-0.3495007
7400	0	587.9929	582.1777	5.81515	8.324472	0.01369732	-0.005903885	0.004815172	0.9874539	0.8858196	1	0.0114852	50.60459	0.004814414	-0.4705764
7401	1	587.5942	581.8407	5.753541	5.696455	0.01656846	-0.0103724	0.004365871	0.9949889	0.9055934	1	0.01202795	41.83534	0.004365761	-2.0699
7402	0	587.9437	582.1795	5.76422	6.880337	0.01507273	-0.01053659	0.004414048	0.991917	0.8962292	1	0.01153532	45.98684	0.00441376	-1.303556
7403	1	588.0681	582.283	5.785133	7.827688	0.01412766	-0.003072906	0.004592824	0.9890663	0.8892935	1	0.01139174	49.06311	0.004592275	-0.2810496
7404	0	587.5144	581.7782	5.736215	7.784703	0.0141668	-0.005567974	0.004295482	0.9892023	0.889599	1	0.01103207	48.92756	0.004294982	-0.5156611
7405	1	586.6535	580.8188	5.83468	11.91659	0.01142497	0.0002245951	0.005325234	0.9740605	0.8631805	1	0.01103092	60.66952	0.005321651	0.008658433
7406	0	587.6296	581.8089	5.820725	7.094563	0.01484268	-0.007076156	0.004874794	0.9913003	0.894622	1	0.01202955	46.69959	0.004874425	-0.8133763
7407	1	585.5392	579.7929	5.746295	6.59024	0.01540183	-0.02391828	0.004279455	0.9927242	0.8984453	1	0.01148141	45.00421	0.004279228	-3.287352
7408	0	585.6627	579.8625	5.800203	5.102195	0.01750784	-0.001727553	0.004757766	0.9962887	0.9106578	1	0.01290722	39.59066	0.0047577	-0.4654888
7409	1	581.5467	575.7737	5.773003	24.35703	0.007852863	-0.006342329	0.006586354	0.9187454	0.8021252	1	0.01017072	88.26681	0.006542869	-0.078055
7410	0	587.303	581.5469	5.756103	5.912811	0.01626204	0.001688811	0.004463411	0.9944733	0.9038151	1	0.01204858	42.62362	0.004463275	0.3055722
7411	1	585.7308	579.8755	5.855332	10.36113	0.01226558	-0.02392107	0.005253414	0.9801726	0.8725216	1	0.01135219	56.51158	0.005251349	-1.206466
7412	0	587.3583	581.6145	5.743762	6.650702	0.01533148	0.004249315	0.004411741	0.9925587	0.8979795	1	0.01163086	45.21072	0.004411497	0.5710427
7413	1	585.9796	580.1365	5.843127	6.926776	0.01502196	-0.01754236	0.005073447	0.9917848	0.8958787	1	0.0123461	46.14226	0.005073105	-2.135355
7414	0	585.1968	579.5701	5.626685	4.371546	0.01891534	-0.01512498	0.003876914	0.9976334	0.9173051	1	0.01211059	36.6447	0.003876892	-6.390939
7415	1	587.5119	581.7243	5.787611	8.100345	0.01388662	-0.01404885	0.004527228	0.9881906	0.8873741	1	0.0112132	49.91475	0.004526597	-1.189631
7416	0	586.9533	581.1387	5.814544	9.226703	0.01300554	0.006885558	0.005066568	0.984349	0.8797568	1	0.01147985	53.2963	0.005065327	0.4399437
7417	1	585.8968	580.1661	5.7307	5.467099	0.01691288	0.007378988	0.004379447	0.9955113	0.9075155	1	0.0121712	40.9834	0.004379359	1.643918
7418	0	586.061	580.2418	5.819254	10.47688	0.01219679	0.009020719	0.005433566	0.9797318	0.8718049	1	0.01151278	56.83029	0.005431334	0.4450683
7419	1	586.2589	580.4219	5.83693	12.37481	0.01120735	-0.00293889	0.005606303	0.972192	0.8605379	1	0.01120998	61.84753	0.005601967	-0.1056849
7420	0	587.4869	581.7216	5.765355	5.832811	0.01637336	-0.01242728	0.00441739	0.9946665	0.9044688	1	0.01202726	42.33383	0.004417265	-2.330035
7421	1	583.0031	577.5552	5.447922	5.257189	0.01724759	-0.002153638	0.003479457	0.9959668	0.9093099	1	0.01095557	40.18806	0.0034794	-0.5339753
7422	0	587.1894	581.5182	5.671208	6.431241	0.01559152	-0.005067698	0.004041401	0.9931522	0.8996803	1	0.01122601	44.45667	0.004041211	-0.7400493
7423	1	587.0585	581.2159	5.842578	10.5489	0.01215455	-0.01280738	0.005081084	0.9794563	0.8713609	1	0.0111138	57.02779	0.00507894	-0.6234221
7424	0	587.4392	581.6712	5.767943	5.611848	0.01669306	-0.01056699	0.00444367	0.9951846	0.9062979	1	0.01218019	41.52308	0.004443567	-2.194416
7425	1	587.2842	581.4593	5.824949	7.498805	0.01443555	-0.001724156	0.00502855	0.9900911	0.8916524	1	0.01204906	48.01667	0.005028056	-0.1740012
7426	0	585.6658	580.0298	5.635933	4.244704	0.01919599	-0.01056699	0.003917592	0.9978364	0.918514	1	0.01226394	36.10896	0.003917574	-4.884061
7427	1	587.1269	581.2818	5.845146	9.10305	0.01309431	-0.01372476	0.005144146	0.9847869	0.8805704	1	0.01160681	52.93498	0.005142955	-0.9021662
7428	0	583.7312	578.0815	5.649711	3.791575	0.02031098	-0.01748893	0.003945921	0.9984851	0.9229871	1	0.01266061	34.12672	0.003945912	-11.54459
7429	1	587.8058	581.9836	5.822139	8.275203	0.01373828	-0.01110828	0.004829742	0.9876171	0.8861596	1	0.01151975	50.45371	0.004829002	-0.8970682
7430	0	586.7237	580.9566	5.767044	5.073908	0.01755662	-0.003460579	0.004492201	0.9963461	0.910906	1	0.01255929	39.48067	0.004492141	-0.9471041
7431	1	587.2511	581.5398	5.711241	6.459183	0.01555768	0.003056	0.004243707	0.9930777	0.8994622	1	0.01149106	44.55337	0.004243503	0.4414744
7432	0	587.2065	581.3846	5.821928	6.579898	0.01541396	-0.006874696	0.004899486	0.9927523	0.8985252	1	0.01228987	44.96879	0.004899229	-0.9485358
7433	1	586.6681	580.8509	5.817212	5.839244	0.01636433	-0.009151242	0.004825704	0.9946511	0.9044161	1	0.01256737	42.35721	0.004825566	-1.710851
7434	0	583.7078	577.851	5.856802	15.54465	0.009967946	-0.0273447	0.005628028	0.9586736	0.8433439	1	0.01059244	69.53761	0.005618416	-0.6616761
7435	1	587.0006	581.1783	5.822233	6.370917	0.01566533	-0.007115235	0.004902978	0.9933119	0.9001527	1	0.01239409	44.2472	0.004902758	-1.063863
7436	0	585.5116	579.6735	5.838078	14.72685	0.01025042	-0.004479957	0.005670029	0.9622416	0.8476179	1	0.01078148	67.62133	0.005661945	-0.1186479
7437	1	587.8225	582.0783	5.744153	7.458885	0.01447429	-0.005335036	0.004336633	0.9902131	0.8919421	1	0.01120444	47.88816	0.004336218	-0.5451183
7438	0	585.74	579.9228	5.817275	9.236976	0.01299824	0.00967668	0.005408692	0.9843125	0.8796894	1	0.01185778	53.32622	0.005407361	0.6168384
7439	1	587.3785	581.5586	5.819874	9.815312	0.01260586	0.001851393	0.005002414	0.9822161	0.8759533	1	0.01123029	54.9861	0.005000832	0.1041052
7440	0	585.9049	580.0549	5.850016	7.800962	0.01415196	-0.01876486	0.005214419	0.9891509	0.8894834	1	0.0121486	48.97888	0.005213806	-1.729625
7441	1	586.1657	580.5102	5.655486	6.832756	0.01512528	0.004229026	0.004032513	0.9920517	0.8965895	1	0.01104472	45.82708	0.004032258	0.532065
7442	0	587.591	581.8637	5.727353	5.897276	0.01628348	-0.0111765	0.004236573	0.994511	0.9039417	1	0.01174616	42.5675	0.004236445	-2.036174
7443	1	586.936	581.1548	5.781191	6.558523	0.01543912	0.005646335	0.004674932	0.9928104	0.8986905	1	0.01201473	44.89551	0.00467469	0.7853438
7444	0	587.9305	582.156	5.774531	6.896056	0.01505549	-0.0003903103	0.004551781	0.9918724	0.8961105	1	0.0117072	46.0395	0.00455148	-0.04802266
7445	1	586.2311	580.4338	5.797294	5.646028	0.01664239	0.00154201	0.004767974	0.995106	0.9060127	1	0.01259766	41.64951	0.00476786	0.3150796
7446	0	588.0504	582.2756	5.774713	7.731755	0.01421546	-0.004362071	0.004512264	0.9893689	0.8899765	1	0.01132642	48.7601	0.004511754	-0.4103121
7447	1	587.8573	582.0768	5.780454	7.940851	0.01402613	0.0007327275	0.004597581	0.9887056	0.888493	1	0.01135661	49.41827	0.004596994	0.06487555
7448	0	587.5501	581.7728	5.777328	8.814189	0.01330882	-0.005150104	0.004517177	0.985795	0.8824918	1	0.01096524	52.0818	0.004516266	-0.3625564
7449	1	582.1483	576.2938	5.854511	16.34515	0.009711366	-0.02360137	0.005149793	0.9551413	0.839254	1	0.01000115	71.37484	0.00513943	-0.526127
7450	0	586.6713	580.8221	5.849237	9.637679	0.01272268	-0.01828354	0.005153671	0.9828679	0.8770894	1	0.01145151	54.48123	0.005152159	-1.067212
7451	1	583.0395	577.2682	5.77126	18.43172	0.009119329	0.01660661	0.006180766	0.9457956	0.828977	1	0.01061739	76.00857	0.006162606	0.3063702
7452	0	587.4929	581.6641	5.828813	9.913993	0.01254231	-0.008784739	0.004925326	0.9818511	0.8753263	1	0.0111153	55.26473	0.004923703	-0.4840381
7453	1	583.6177	577.8108	5.806863	19.04533	0.008963051	-0.00820671	0.006252227	0.9430191	0.8260489	1	0.01058669	77.33384	0.006231927	-0.1440256
7454	0	586.6675	580.849	5.818478	6.100719	0.0160092	-0.004048371	0.0049074	0.9940081	0.9022965	1	0.01253503	43.29681	0.004907224	-0.6756358
7455	1	586.5744	580.9409	5.63345	6.249952	0.01581653	-0.006641074	0.003912842	0.9936274	0.9011068	1	0.01112543	43.82422	0.003912683	-1.042137
7456	0	587.7985	582.0239	5.77463	7.889068	0.01407232	-0.01025944	0.004469618	0.9888712	0.8888586	1	0.01121587	49.25606	0.004469064	-0.9218812
7457	1	586.9602	581.1708	5.789471	8.241889	0.01376618	-0.01794725	0.004519866	0.9877271	0.88639	1	0.01115538	50.35145	0.004519185	-1.462345
7458	0	587.5642	581.7956	5.768561	5.68065	0.01659152	-0.005057367	0.004483097	0.9950257	0.9057246	1	0.01219684	41.77718	0.004482986	-1.016709
7459	1	587.0533	581.2419	5.811396	9.883592	0.01256179	-0.01225892	0.004705502	0.9819638	0.8755191	1	0.01087286	55.17903	0.004703971	-0.6796844
7460	0	587.4282	581.6323	5.795851	5.926375	0.01624339	-0.008571535	0.004637915	0.9944402	0.9037047	1	0.01227481	42.67257	0.004637772	-1.541708
7461	1	587.1996	581.3589	5.840637	9.645983	0.01271715	-0.005680993	0.005269129	0.9828376	0.8770361	1	0.01157655	54.50493	0.005267577	-0.3310143
7462	0	583.8252	578.1131	5.712072	7.838194	0.01411815	0.02000739	0.004408403	0.989033	0.889219	1	0.01115692	49.09619	0.004407873	1.824328
7463	1	586.7861	580.9403	5.845728	9.560226	0.01277461	-0.01829515	0.005071695	0.98315	0.8775879	1	0.01138323	54.25975	0.005070255	-1.085765
7464	0	587.5891	581.8804	5.708727	6.110374	0.01599652	-0.009728317	0.004163378	0.9939837	0.9022191	1	0.01154119	43.33112	0.004163228	-1.617
7465	1	584.4216	578.6166	5.80496	12.48637	0.01115614	-0.003803449	0.006174513	0.971733	0.8599013	1	0.01173744	62.13144	0.006169579	-0.1345544
7466	0	586.9794	581.1435	5.835965	7.707544	0.01423787	-0.01684921	0.004947401	0.9894448	0.8901496	1	0.01186933	48.68334	0.004946849	-1.596293
7467	1	587.5628	581.771	5.791743	9.097609	0.01309826	-0.006732462	0.004600367	0.9848061	0.8806063	1	0.01097787	52.91903	0.004599305	-0.4431018
7468	0	585.2962	579.4404	5.855849	13.15406	0.01086297	-0.02071838	0.005286777	0.968956	0.8561441	1	0.01071729	63.80823	0.005281682	-0.6673874
7469	1	586.6717	580.8542	5.81744	11.07237	0.01185975	0.005634036	0.005058607	0.9774263	0.8681748	1	0.01095389	58.44533	0.005056029	0.2495841
7470	0	586.3431	580.5824	5.760668	4.738197	0.01816839	-0.0108065	0.004409834	0.9969951	0.9139056	1	0.01265856	38.15128	0.004409794	-3.596344
7471	1	586.6693	580.8267	5.842615	11.57485	0.01159538	-0.0117826	0.005090859	0.9754357	0.8651819	1	0.01086558	59.77788	0.005087787	-0.4796644
7472	0	585.5464	579.7929	5.753544	5.874333	0.0163153	-0.0231593	0.004319412	0.9945666	0.904129	1	0.01187203	42.48449	0.004319284	-4.262377
7473	1	585.5376	579.6912	5.846403	12.91084	0.01096721	-0.01586495	0.00573256	0.9699733	0.8575025	1	0.0112134	63.20176	0.005727392	-0.5283618
7474	0	586.7602	580.9881	5.772103	6.643311	0.01534003	0.007466513	0.004628421	0.992579	0.8980364	1	0.01191638	45.18553	0.004628166	1.006131
7475	1	586.6218	580.7856	5.836204	11.70059	0.01153183	-0.009181635	0.005016703	0.9749316	0.8644423	1	0.01075656	60.1073	0.005013551	-0.366264
7476	0	585.0984	579.4692	5.629188	7.529381	0.01440609	-0.008843119	0.003888573	0.9899974	0.891431	1	0.01058481	48.11488	0.003888183	-0.8840782
7477	1	587.244	581.4031	5.840855	8.459859	0.01358659	-0.009129405	0.005160172	0.9870019	0.8848904	1	0.01184138	51.01701	0.0051593	-0.7023653
7478	0	586.0291	580.177	5.852082	12.87934	0.01098092	-0.01416213	0.005358298	0.9701046	0.8576792	1	0.01084795	63.12287	0.005353509	-0.4737228
7479	1	584.9327	579.3801	5.552616	5.652511	0.01663283	0.001252595	0.003721842	0.995091	0.9059587	1	0.01112697	41.67344	0.003721753	0.2551624
7480	0	586.8531	581.1897	5.663335	4.943939	0.01778608	-0.007864024	0.004010352	0.9966045	0.9120552	1	0.0119439	38.97134	0.004010306	-2.316047
7481	1	586.5641	580.9127	5.651392	5.016113	0.01765756	-0.001069363	0.003998949	0.9964622	0.9114152	1	0.01188374	39.25499	0.003998899	-0.3022639
7482	0	586.6511	580.8123	5.838818	11.38824	0.01169157	-0.002896421	0.005475525	0.9761795	0.8662862	1	0.01131525	59.28608	0.005472418	-0.1215936
7483	1	587.8503	582.0421	5.808149	7.030446	0.01491044	-0.01033045	0.004712558	0.9914867	0.8951005	1	0.01185465	46.48738	0.004712217	-1.213443
7484	0	587.881	582.0882	5.792747	7.227029	0.01470554	-0.000131193	0.004687529	0.9909104	0.89364	1	0.01174161	47.13509	0.004687142	-0.01443334
7485	1	587.7932	582.0245	5.768726	8.207125	0.01379548	-0.004180735	0.004474522	0.9878415	0.886631	1	0.01111109	50.24453	0.00447386	-0.3438518
7486	0	587.7923	581.9784	5.813933	7.194482	0.01473889	-0.01081043	0.004759233	0.9910068	0.8938804	1	0.01184448	47.02845	0.004758848	-1.202067
7487	1	585.3924	579.5766	5.815816	9.108567	0.01309031	0.0102164	0.005465735	0.9847674	0.880534	1	0.01196229	52.95115	0.005464467	0.6706941
7488	0	586.2703	580.4276	5.842671	8.148328	0.01384544	-0.02175334	0.004999808	0.9880341	0.8870396	1	0.01176644	50.0632	0.004999092	-1.817947
7489	1	587.3937	581.5552	5.83851	8.370969	0.01365899	-0.01196387	0.005044162	0.9872993	0.8854997	1	0.01173867	50.74659	0.005043349	-0.9419828
7490	0	586.8938	581.0838	5.81008	8.863312	0.01327161	0.007787703	0.005018878	0.9856251	0.8821629	1	0.01154198	52.22781	0.005017841	0.5417562
7491	1	584.8104	579.0189	5.791448	8.18774	0.01381189	0.01757873	0.005058914	0.9879051	0.8867655	1	0.01182144	50.18481	0.005058174	1.453399
7492	0	587.5574	581.8445	5.712953	6.917179	0.01503241	-0.001235561	0.004220423	0.9918122	0.8959511	1	0.01126438	46.11018	0.00422014	-0.1509026
7493	1	587.9345	582.1477	5.786858	7.957363	0.0140115	-0.0001967618	0.004634557	0.9886527	0.8883767	1	0.01139623	49.46989	0.00463396	-0.01733994
7494	0	587.6056	581.7889	5.816616	7.851897	0.01410576	-0.01446422	0.00474786	0.9889895	0.8891218	1	0.01157343	49.1393	0.004747284	-1.313675
7495	1	587.2509	581.4593	5.791596	6.659876	0.01532089	-0.01681271	0.004548437	0.9925334	0.8979091	1	0.0118056	45.24198	0.004548184	-2.251735
7496	0	585.5221	579.6687	5.853335	8.251071	0.01375847	-0.02122382	0.005290405	0.9876968	0.8863265	1	0.01206548	50.37965	0.005289604	-1.725065
