Iteration	Replicate_ID	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	theta	V	Yr
5966	0	555.0536	551.6411	3.412576	11.36933	0.01170144	-0.03413274	0.01506403	0.9762546	0.8663986	1	0.0187761	59.23604	0.325474	0.01505553	-14.8188
5967	1	555.7799	550.9386	4.841299	7.507612	0.01442705	-0.03855755	0.011202	0.9900641	0.8915886	1	0.01797842	48.04498	0.07912027	0.0112009	-11.76464
5968	0	555.6789	551.339	4.339892	9.964941	0.01250985	-0.06304186	0.01314576	0.9816619	0.8750037	1	0.01813568	55.40809	-0.08022507	0.01314134	0.8567975
5969	1	556.8076	552.5826	4.225019	10.26124	0.01232586	-0.02678451	0.01369334	0.980551	0.8731432	1	0.01837293	56.2352	0.02162943	0.01368816	-2.46765
5970	0	552.388	551.8448	0.5432083	9.50928	0.01280911	-0.03385712	0.01209787	0.9833348	0.8779169	1	0.01760471	54.11361	1.034226	0.01209451	-63.05635
5971	1	556.2421	551.6473	4.594795	7.011839	0.01493027	-0.02695643	0.0122461	0.9915405	0.8952398	1	0.01912263	46.42562	-0.1000835	0.01224522	8.544261
5972	0	557.0785	552.5928	4.485754	8.742014	0.01336404	-0.02929733	0.01269802	0.9860436	0.8829766	1	0.01842265	51.86657	0.02807139	0.01269555	-4.082493
5973	1	553.9462	549.773	4.173114	7.988306	0.01398419	-0.002560799	0.0126954	0.9885532	0.888159	1	0.01884329	49.56649	-0.3185885	0.01269373	27.28982
5974	0	553.7423	549.8266	3.915704	8.321642	0.01369966	-0.07065329	0.01296502	0.9874633	0.8858391	1	0.01884762	50.59593	0.3305032	0.01296298	-31.66812
5975	1	555.9231	551.7701	4.153046	8.203073	0.0137989	-0.01993971	0.01310883	0.9878548	0.8866591	1	0.01902038	50.23205	-0.279922	0.0131069	21.12621
5976	0	554.2324	550.6975	3.534853	7.984869	0.01398721	-0.05858437	0.01341713	0.9885643	0.8881831	1	0.01937361	49.55577	-0.4797815	0.01341538	36.3519
5977	1	555.4122	551.2732	4.13905	6.678565	0.01529938	-0.03480924	0.01142091	0.9924819	0.8977656	1	0.018694	45.30558	-0.4613717	0.01142027	56.2769
5978	0	554.5314	550.1175	4.413912	12.11813	0.01132778	-0.007131192	0.01288464	0.973242	0.8620125	1	0.01708533	61.19005	-0.1152064	0.01287542	3.923787
5979	1	555.7195	550.974	4.745481	6.678565	0.01529938	-0.03693265	0.01120905	0.9924819	0.8977656	1	0.0185198	45.30558	-0.2195457	0.01120842	24.07033
5980	0	555.3183	551.5166	3.801712	8.631748	0.01344973	-0.0184184	0.01207204	0.9864207	0.8837209	1	0.01802031	51.53613	-0.5121011	0.01206982	35.84335
5981	1	556.51	552.4575	4.052426	11.65685	0.01155382	-0.03819879	0.01424681	0.9751072	0.8646991	1	0.01814415	59.9929	0.06644396	0.01423798	-4.137298
5982	0	555.704	551.7839	3.920048	9.989998	0.01249398	-0.02833927	0.01228779	0.9815686	0.8748454	1	0.01752276	55.47847	0.4065129	0.01228362	-23.18655
5983	1	554.7066	551.0913	3.615212	9.624509	0.01273146	-0.0286421	0.01470918	0.982916	0.877174	1	0.01935301	54.44363	0.2804684	0.01470489	-17.81309
5984	0	554.4568	550.3953	4.061431	11.93701	0.01141501	-0.04667611	0.01254166	0.9739779	0.8630618	1	0.01692119	60.72241	-0.3867197	0.01253317	12.68077
5985	1	555.6762	551.3042	4.372006	10.58719	0.01213226	-0.06091484	0.0129889	0.9793094	0.8711253	1	0.01775301	57.13256	-0.1081625	0.01298334	2.175375
5986	0	552.346	548.617	3.728958	14.24348	0.01042823	0.01967092	0.01509788	0.9643278	0.8501932	1	0.0177451	66.46832	-0.1785291	0.01507867	5.377625
5987	1	556.0401	551.194	4.846161	6.940424	0.01500714	-0.04065835	0.01133253	0.9917458	0.895776	1	0.01844282	46.18783	-0.04472837	0.01133176	0.4483556
5988	0	553.1143	549.6833	3.431029	14.95911	0.01016794	0.006125802	0.01588773	0.9612329	0.8463937	1	0.01797473	68.16985	-0.2588539	0.01586385	6.576311
5989	1	555.2421	551.8052	3.436892	7.010478	0.01493173	-0.04080934	0.01233147	0.9915444	0.89525	1	0.01919011	46.4211	-0.5886732	0.01233059	64.20436
5990	0	553.4405	550.039	3.401491	14.95911	0.01016794	-0.05532422	0.01648847	0.9612329	0.8463937	1	0.01831141	68.16985	-0.1677412	0.01646369	2.73206
5991	1	556.1881	551.7397	4.448361	10.47386	0.01219857	-0.05023119	0.01265424	0.9797433	0.8718235	1	0.01757063	56.82201	0.08985347	0.01264904	-6.825635
5992	0	553.7053	550.2487	3.456583	14.77267	0.010234	-0.04588119	0.0165575	0.9620429	0.8473757	1	0.01840921	67.72982	0.02062764	0.01653365	-1.731583
5993	1	554.8411	550.3206	4.520516	9.134789	0.01307136	-0.002824755	0.01255567	0.9846748	0.880361	1	0.01811738	53.02794	-0.04379428	0.01255272	2.629556
5994	0	555.2954	550.6009	4.694474	6.873193	0.01508058	-0.05546672	0.01176157	0.9919373	0.8962832	1	0.01883461	45.96289	0.06021097	0.0117608	-14.28707
5995	1	555.8327	551.7635	4.069239	13.82068	0.01059106	-0.03554284	0.01425417	0.966137	0.8524777	1	0.01737623	65.44646	-0.09614416	0.01423782	1.693457
5996	0	556.2626	552.3548	3.907801	9.734436	0.01265866	-0.0257241	0.01266852	0.9825137	0.8764693	1	0.01790902	54.75676	-0.4319804	0.01266464	22.80091
5997	1	553.1957	549.7637	3.431972	12.63077	0.01109084	-0.01633521	0.01626691	0.9711367	0.8590811	1	0.01899545	62.49729	0.1482547	0.01625336	-5.554143
5998	0	555.9555	551.8849	4.070538	9.670082	0.01270113	-0.021031	0.0140408	0.9827495	0.8768814	1	0.01888566	54.57365	0.109947	0.01403663	-7.482779
5999	1	555.5045	551.7826	3.721916	9.538554	0.01278925	-0.02103504	0.01406125	0.9832287	0.8777277	1	0.01896486	54.19762	0.308653	0.0140573	-19.34918
6000	0	556.0734	552.0023	4.071075	10.12408	0.01241005	-0.04669231	0.01424666	0.9810674	0.8740013	1	0.01880435	55.8537	0.01203302	0.01424156	-3.089783
6001	1	555.478	550.6556	4.822332	6.28425	0.01577322	-0.02605668	0.01142193	0.9935386	0.9008354	1	0.01898213	43.94455	0.01079937	0.01142145	-5.69324
6002	0	554.9796	551.4306	3.549005	6.591361	0.01540052	-0.03157308	0.01181441	0.9927211	0.8984367	1	0.01907606	45.00804	0.5407236	0.01181378	-78.08331
6003	1	555.9276	551.6684	4.259187	8.032323	0.01394562	-0.03410965	0.01356148	0.9884112	0.88785	1	0.01944855	49.70359	0.01396434	0.01355965	-4.13435
6004	0	556.3983	552.5033	3.894955	9.86606	0.01257306	-0.0427486	0.0137602	0.9820287	0.8756305	1	0.0186015	55.12955	0.2665593	0.01375575	-16.94465
6005	1	555.9959	551.6373	4.35865	11.5027	0.01163229	-0.05282238	0.0131634	0.9757239	0.8656078	1	0.01749975	59.58818	0.001077743	0.01315565	-2.219217
6006	0	556.8541	552.2572	4.596852	8.955029	0.01320295	-0.02687321	0.01231682	0.9853061	0.8815513	1	0.01803432	52.4994	-0.04328528	0.01231416	1.073646
6007	1	556.252	552.3216	3.930442	11.5027	0.01163229	-0.04739427	0.01388703	0.9757239	0.8656078	1	0.01797431	59.58818	0.2311782	0.01387884	-11.24399
6008	0	556.0566	551.9971	4.059465	12.38179	0.01120413	-0.01867201	0.01399065	0.9721633	0.860498	1	0.01770611	61.86533	-0.1890592	0.01397981	5.931896
6009	1	555.8737	552.01	3.863691	10.09035	0.01243101	-0.02910246	0.01244459	0.9811938	0.8742131	1	0.0175897	55.75953	0.4112736	0.01244019	-23.00532
6010	0	556.3565	552.4093	3.947208	11.50665	0.01163027	-0.04412076	0.01407962	0.9757081	0.8655845	1	0.01809694	59.59857	-0.2480586	0.01407131	8.147256
6011	1	554.0361	552.5861	1.450046	10.02905	0.01246937	-0.03527932	0.01284015	0.981423	0.874599	1	0.01789461	55.588	-0.935217	0.01283572	47.50852
6012	0	552.8792	550.0487	2.830492	11.60807	0.01157849	-0.05767384	0.01564433	0.9753028	0.8649861	1	0.01903353	59.86508	0.4583945	0.01563478	-20.4374
6013	1	556.9341	552.3332	4.600937	7.87203	0.01408762	-0.03121203	0.01227001	0.9889255	0.8889792	1	0.01859329	49.20257	0.01848423	0.0122685	-4.468954
6014	0	555.6524	552.0481	3.604321	10.55061	0.01215355	-0.05230044	0.01307411	0.9794497	0.8713503	1	0.01782677	57.03249	0.4352646	0.01306859	-23.29023
6015	1	555.6665	551.7992	3.867277	8.368217	0.01366125	-0.02444286	0.0134921	0.9873084	0.8855186	1	0.01919995	50.73819	0.3112148	0.01348993	-26.13611
6016	0	553.5436	552.1338	1.409813	7.737418	0.01421023	-0.03696323	0.01294568	0.9893511	0.8899361	1	0.0191813	48.77803	0.8822108	0.01294422	-85.43427
6017	1	555.9915	551.6015	4.390046	10.32604	0.01228666	-0.05800569	0.01293276	0.9803058	0.8727396	1	0.01782697	56.41463	0.05523907	0.01292774	-5.694907
6018	0	556.3652	551.7363	4.628932	8.097451	0.01388912	-0.02048541	0.01211106	0.9882	0.8873943	1	0.01834186	49.90578	0.04850621	0.01210938	-5.79824
6019	1	554.5733	550.951	3.622294	6.926627	0.01502212	-0.0517328	0.01167128	0.9917852	0.8958799	1	0.01872578	46.14176	0.5287721	0.01167049	-70.13723
6020	0	556.4452	552.0558	4.389464	7.737104	0.01421052	-0.03700058	0.01302982	0.9893521	0.8899383	1	0.01924373	48.77704	-0.09379263	0.01302834	5.239848
6021	1	556.1992	552.6654	3.533878	9.611467	0.01274018	-0.02762295	0.01314968	0.9829635	0.8772579	1	0.01830461	54.40637	0.4537601	0.01314586	-27.80229
6022	0	555.9265	552.0353	3.891246	8.624981	0.01345504	-0.02450371	0.01215866	0.9864437	0.8837667	1	0.01808841	51.51579	0.4254018	0.01215642	-32.76253
6023	1	556.8292	552.6319	4.197344	10.6484	0.01209688	-0.04020309	0.01380986	0.9790741	0.8707497	1	0.01827874	57.29966	-0.005042055	0.01380381	-1.685306
6024	0	555.6163	551.2018	4.414513	7.925086	0.01404015	-0.05872282	0.01265265	0.9887561	0.8886042	1	0.01884914	49.36894	0.1121885	0.01265105	-15.08821
6025	1	556.3657	552.0238	4.341825	9.87718	0.01256591	-0.05546785	0.01317503	0.9819875	0.8755598	1	0.0181965	55.16094	0.02901797	0.01317076	-4.661392
6026	0	556.0868	551.7816	4.305211	9.189593	0.013032	-0.01512805	0.0126541	0.9844808	0.8800004	1	0.01816085	53.1881	-0.2616153	0.01265105	15.62111
6027	1	555.6661	551.9542	3.711898	8.188562	0.01381119	-0.02131429	0.01295732	0.9879024	0.8867598	1	0.01891856	50.18735	0.4154215	0.01295542	-35.68559
6028	0	554.7922	551.2466	3.545619	13.21697	0.01083647	-0.05939882	0.01474346	0.9686919	0.8557946	1	0.01787551	63.9643	0.2983767	0.01472901	-11.12918
6029	1	555.8332	551.9231	3.91008	8.789576	0.01332758	-0.02111327	0.01225997	0.9858799	0.8826569	1	0.01807737	52.0085	-0.4656469	0.01225752	31.01678
6030	0	555.3697	551.8883	3.481417	12.86963	0.01098516	-0.02165962	0.01394431	0.9701451	0.8577338	1	0.01750317	63.09852	0.4069042	0.01393188	-13.94797
6031	1	551.9035	547.2295	4.674062	8.919947	0.01322909	-0.02479194	0.01067495	0.9854284	0.8817849	1	0.01680595	52.39567	0.2807053	0.01067269	-20.6845
6032	0	555.6899	551.1659	4.523923	11.33067	0.01172171	-0.02630646	0.01254634	0.9764079	0.8666286	1	0.01715019	59.13364	0.0390156	0.01253936	-2.729796
6033	1	554.1723	549.8732	4.299068	7.567924	0.0143692	-0.04245441	0.01088042	0.9898787	0.8911525	1	0.01768293	48.2384	0.3989618	0.01087931	-43.21369
6034	0	550.582	550.5056	0.07642298	15.84072	0.009870887	-0.03314969	0.01660247	0.9573713	0.8418208	1	0.0181042	70.22137	0.9359834	0.0165723	-21.79833
6035	1	552.6415	548.7657	3.875813	6.696296	0.01527905	-0.01502738	0.01341557	0.9924329	0.8976297	1	0.02024733	45.36585	-0.3682836	0.01341481	46.31504
6036	0	556.4702	552.3785	4.091687	8.079607	0.01390453	-0.03724621	0.01295838	0.988258	0.887519	1	0.01898316	49.85046	0.2749877	0.01295659	-26.31619
6037	1	555.3162	550.649	4.667208	8.379868	0.01365169	-0.05777443	0.0117553	0.9872696	0.8854386	1	0.01791534	50.77372	0.0960173	0.01175339	-11.98466
6038	0	556.2369	551.9243	4.312656	7.427153	0.01450531	-0.04047564	0.01280765	0.9903096	0.892173	1	0.01927583	47.78577	0.1754082	0.01280645	-22.10273
6039	1	555.5856	550.7822	4.803369	6.234954	0.01583558	-0.0436491	0.01143996	0.9936661	0.9012257	1	0.01903462	43.77149	0.03333406	0.0114395	-12.12088
6040	0	555.2973	550.7586	4.538731	6.664912	0.01531508	-0.02046662	0.01231843	0.9925196	0.8978704	1	0.01942461	45.25913	0.09556287	0.01231774	-15.41551
6041	1	555.4738	552.3271	3.146646	9.434381	0.01286033	-0.03861063	0.01238445	0.9836054	0.878402	1	0.01784758	53.89809	0.5989709	0.01238112	-38.29078
6042	0	554.873	552.7296	2.14347	9.750252	0.01264828	-0.03002538	0.0132456	0.9824557	0.8763682	1	0.01830487	54.80168	-0.8051749	0.01324152	43.37712
6043	1	555.7523	551.9307	3.821574	10.16444	0.0123851	-0.03831243	0.01447187	0.9809158	0.8737482	1	0.01893333	55.96622	0.2072679	0.0144666	-12.66101
6044	0	555.4501	551.9884	3.461693	12.97494	0.01093947	-0.0420812	0.014855	0.9697058	0.8571434	1	0.01802808	63.36206	-0.3818494	0.01484137	10.83378
6045	1	556.0101	551.9085	4.101564	7.918538	0.01404598	-0.02310171	0.01213466	0.9887771	0.8886504	1	0.01846311	49.34844	-0.4127414	0.01213314	34.30546
6046	0	553.8167	550.7021	3.114636	12.42056	0.01118627	-0.03195444	0.01590893	0.9720039	0.8602765	1	0.01886593	61.9641	-0.4072895	0.01589646	12.99941
6047	1	556.1426	551.7682	4.374371	7.555496	0.01438106	-0.04934648	0.01262264	0.989917	0.8912423	1	0.01905398	48.1986	0.1615747	0.01262136	-20.75697
6048	0	555.37	551.677	3.692999	12.5952	0.01110682	-0.02425467	0.01519962	0.9712838	0.8592828	1	0.01837495	62.40734	0.1684284	0.01518709	-6.541487
6049	1	555.5629	551.4229	4.14001	7.718567	0.01422766	-0.05479118	0.01272305	0.9894103	0.8900707	1	0.0190273	48.7183	-0.3287163	0.01272162	25.53831
6050	0	553.2768	550.2144	3.062376	12.07945	0.01134625	-0.006706058	0.01553919	0.9733996	0.862236	1	0.01877826	61.09044	0.4009962	0.0155282	-14.9259
6051	1	554.1397	549.283	4.856702	5.496246	0.01686792	-0.02557453	0.01104676	0.9954464	0.907269	1	0.01930471	41.09263	-0.1612381	0.01104653	29.63114
6052	0	556.0362	551.8159	4.22024	11.67407	0.01154515	-0.01341693	0.01368768	0.9750382	0.864598	1	0.01777787	60.03796	0.03098504	0.01367915	-1.747808
6053	1	555.0763	550.4201	4.656122	5.834717	0.01637068	-0.03633662	0.01196796	0.9946619	0.9044532	1	0.01979514	42.34076	0.05948883	0.01196762	-17.89179
6054	0	551.4052	547.5887	3.816484	6.801475	0.01516012	-0.04141089	0.0143765	0.9921397	0.896827	1	0.02087819	45.72175	0.2214167	0.01437561	-33.21597
6055	1	556.9318	552.6325	4.299251	9.509657	0.01280885	-0.04430818	0.01309806	0.9833334	0.8779144	1	0.01831781	54.11469	0.1260907	0.01309442	-10.0979
6056	0	555.9127	551.6005	4.312174	8.100432	0.01388655	-0.05572563	0.01270075	0.9881903	0.8873735	1	0.01878135	49.91502	-0.2396865	0.01269898	15.33741
6057	1	555.3867	551.2382	4.148498	7.075376	0.01486286	-0.03416465	0.01306462	0.9913562	0.8947649	1	0.01970673	46.63618	0.2336023	0.01306364	-30.74434
6058	0	555.8945	551.3743	4.52017	10.34966	0.01227246	-0.05465108	0.01255144	0.9802162	0.8725929	1	0.01755204	56.47989	-0.02173136	0.01254653	-1.685704
6059	1	549.0471	545.3774	3.669655	5.941565	0.01622258	-0.01162786	0.01012462	0.9944031	0.9035812	1	0.01812443	42.72731	-0.6633575	0.0101243	115.7819
6060	0	556.7258	552.204	4.521889	9.146409	0.01306298	-0.02201683	0.01254949	0.9846338	0.8802845	1	0.01810712	53.06194	-0.08956182	0.01254653	4.306111
6061	1	555.7718	551.6819	4.089908	8.737137	0.0133678	-0.05421396	0.01346501	0.9860603	0.8830094	1	0.01897353	51.852	0.1988418	0.01346239	-17.9548
6062	0	554.8633	550.5132	4.350096	13.44056	0.01074372	-0.02339353	0.01321754	0.9677498	0.8545584	1	0.01685263	64.5165	-0.08956182	0.01320379	1.962152
6063	1	555.4333	551.9003	3.532974	7.33268	0.01459882	-0.04563367	0.01226153	0.990595	0.8928631	1	0.01892109	47.47967	0.5142254	0.01226045	-59.01349
6064	0	553.8452	549.3656	4.479571	7.446425	0.01448645	-0.016833	0.01101201	0.990251	0.8920327	1	0.01786197	47.84798	0.3246373	0.01101097	-34.70162
6065	1	555.6371	552.5324	3.104776	9.495341	0.0128186	-0.04550022	0.01286301	0.9833852	0.878007	1	0.01815961	54.07356	0.5791353	0.01285946	-37.0161
6066	0	555.2397	551.7717	3.468002	8.377954	0.01365326	-0.03972974	0.01370628	0.987276	0.8854517	1	0.01934608	50.76788	0.4281136	0.01370406	-36.34043
6067	1	551.6325	546.7792	4.853236	7.090309	0.01484715	-0.072801	0.01112191	0.9913127	0.8946537	1	0.01817298	46.68554	-0.06312802	0.01112107	-1.176587
6068	0	555.5353	550.9391	4.596229	6.871426	0.01508253	-0.05333189	0.01204076	0.9919423	0.8962966	1	0.01905807	45.95696	0.09669376	0.01203998	-18.52227
6069	1	555.7816	551.7446	4.036989	10.00551	0.01248419	-0.04984437	0.01429845	0.9815108	0.8747475	1	0.01889468	55.522	-0.1059465	0.01429356	2.928378
6070	0	552.7941	550.6048	2.18927	13.45066	0.01073958	-0.06000706	0.01562814	0.9677071	0.8545027	1	0.01832155	64.54137	0.6150586	0.01561184	-20.28937
6071	1	554.9564	550.3867	4.569759	11.87918	0.01144327	-0.03381265	0.01242275	0.9742119	0.8633983	1	0.01686161	60.57246	-0.05275584	0.01241449	0.6818148
6072	0	550.4715	550.3202	0.1512911	8.175585	0.01382221	-0.02196944	0.01416585	0.9879449	0.88685	1	0.01978906	50.14733	-1.067904	0.01416379	85.69516
6073	1	556.9122	552.6383	4.27382	9.343775	0.0129231	-0.04045225	0.01273221	0.9839311	0.8789913	1	0.01814054	53.63631	0.213131	0.01272892	-15.56783
6074	0	556.3999	551.7001	4.699873	8.150633	0.01384348	-0.03068257	0.01168776	0.9880266	0.8870236	1	0.01798884	50.07031	0.1021734	0.01168609	-10.99375
6075	1	555.511	551.2146	4.296477	6.459792	0.01555695	-0.034589	0.01151115	0.9930761	0.8994574	1	0.01892503	44.55547	0.3455929	0.01151059	-54.56318
6076	0	555.6494	551.9856	3.663838	11.90759	0.01142936	-0.03824106	0.01324373	0.974097	0.8632328	1	0.01739928	60.64618	0.4073265	0.01323484	-16.79405
6077	1	554.9618	550.5742	4.387634	7.527324	0.01440807	-0.01198806	0.01284147	0.9900037	0.8914459	1	0.01923647	48.10828	-0.1603558	0.01284019	14.68187
6078	0	556.3329	551.7956	4.537332	7.830607	0.01412502	-0.05193469	0.01248694	0.9890571	0.8892728	1	0.01878182	49.07231	-0.01605791	0.01248545	-3.294592
6079	1	555.7284	551.5864	4.142052	8.856504	0.01327675	-0.05113148	0.01381139	0.9856487	0.8822085	1	0.01915047	52.2076	-0.1387364	0.01380854	5.965572
6080	0	551.4409	548.6002	2.840706	6.497958	0.01551108	-0.02944776	0.01375285	0.9929739	0.8991603	1	0.02065534	44.68722	-0.640444	0.01375217	86.31999
6081	1	552.3137	550.2114	2.10224	10.47894	0.01219558	-0.0008807733	0.01448042	0.979724	0.8717922	1	0.01879346	56.83595	-0.7496718	0.01447447	36.18018
6082	0	556.3754	552.228	4.147412	9.428391	0.01286445	-0.02489641	0.01376492	0.983627	0.8784409	1	0.01881904	53.88082	0.1073953	0.01376123	-7.972473
6083	1	554.6889	550.3968	4.292146	9.211793	0.01301615	-0.06986445	0.0132542	0.984402	0.8798546	1	0.01857518	53.25285	0.03919313	0.01325098	-6.952572
6084	0	555.7593	551.8992	3.860098	13.63509	0.01066482	-0.02489641	0.0146414	0.9669261	0.8534903	1	0.0176719	64.99377	-0.2114239	0.01462539	5.428293
6085	1	552.6774	548.7364	3.94097	10.30632	0.01229855	-0.08230033	0.01408981	0.9803805	0.8728623	1	0.01861634	56.36008	0.1521439	0.01408438	-11.7974
6086	0	555.2922	552.3739	2.91834	11.06379	0.01186442	-0.03516175	0.01436642	0.97746	0.8682265	1	0.01846344	58.42234	-0.5847452	0.01435912	23.79779
6087	1	555.6672	551.7754	3.891789	13.32551	0.01079116	-0.04774473	0.01429293	0.9682351	0.8551933	1	0.01756345	64.23287	0.1921947	0.01427851	-7.36141
6088	0	551.9308	549.6744	2.256393	9.367737	0.01290641	-0.008777934	0.01178263	0.9838451	0.8788352	1	0.01743969	53.70566	0.7961155	0.01177956	-49.02744
6089	1	556.7206	552.0065	4.71407	7.787377	0.01416436	-0.03779468	0.01180708	0.9891938	0.88958	1	0.01828878	48.93601	0.03296839	0.0118057	-6.515421
6090	0	553.584	549.5006	4.083417	7.486114	0.01444784	-0.02096672	0.01402032	0.99013	0.8917444	1	0.02012775	47.97585	0.09966478	0.01401895	-12.12231
6091	1	555.3985	551.0904	4.308081	6.87983	0.01507329	-0.04748109	0.01270716	0.9919185	0.8962331	1	0.01957236	45.98514	0.1917647	0.01270633	-29.41229
6092	0	555.2609	551.3864	3.87444	10.29099	0.01230781	-0.045288	0.01477304	0.9804385	0.8729577	1	0.01906954	56.31766	0.1035941	0.01476738	-7.50738
6093	1	554.7546	551.2559	3.498675	13.36127	0.01077635	-0.008690913	0.01432838	0.9680844	0.8549957	1	0.01757314	64.32114	-0.4193002	0.01431379	12.44617
6094	0	556.9159	552.6522	4.263624	10.84418	0.01198569	-0.03822562	0.01346439	0.978317	0.8695549	1	0.01796553	57.83121	-0.1165616	0.01345806	3.496221
6095	1	556.5554	552.6239	3.931461	10.07038	0.01244347	-0.04258527	0.01308332	0.9812686	0.8743387	1	0.0180445	55.70369	-0.3819525	0.01307873	17.73562
6096	0	556.8153	552.6751	4.140146	8.876194	0.0132619	-0.04025233	0.01278835	0.9855804	0.8820768	1	0.01841727	52.26604	-0.3275081	0.01278569	19.59371
6097	1	550.336	549.0071	1.328844	15.00364	0.01015234	-0.002335882	0.01694005	0.9610391	0.84616	1	0.01854623	68.2746	-0.7727041	0.01691434	19.00014
6098	0	554.7895	552.2032	2.586274	9.35056	0.01291836	-0.03632979	0.0122532	0.9839067	0.8789471	1	0.01779277	53.65596	0.7180257	0.01225003	-46.15598
6099	1	553.3247	550.4311	2.893573	14.00169	0.01052048	-0.008976443	0.01599441	0.9653643	0.8514959	1	0.01834497	65.88552	-0.4716189	0.01597523	12.88577
6100	0	555.4047	550.6008	4.803925	5.942395	0.01622144	-0.03213407	0.01149235	0.9944011	0.9035744	1	0.01930919	42.7303	0.008059768	0.01149198	-7.170813
6101	1	554.3421	550.4816	3.860508	16.38165	0.009700097	-0.0142174	0.01503137	0.9549794	0.8390696	1	0.01707663	71.45776	0.04665451	0.0150009	-1.305436
6102	0	549.8891	548.7521	1.13702	4.992285	0.01769968	-0.03314437	0.01143139	0.9965095	0.911626	1	0.02011626	39.16157	0.9777014	0.01143125	-288.619
6103	1	555.0555	550.7522	4.303327	12.50854	0.01114604	-0.05446209	0.01313494	0.9716416	0.8597751	1	0.01711155	62.18774	-0.1607077	0.01312438	3.585822
6104	0	554.947	550.8772	4.069809	6.877478	0.01507587	-0.04715981	0.01289848	0.9919252	0.8962508	1	0.01972085	45.97726	-0.3424723	0.01289764	36.22944
6105	1	552.9109	549.1109	3.799967	18.15152	0.009193163	-0.05032668	0.01502387	0.9470599	0.8303275	1	0.01662028	75.39812	-0.1730921	0.01498176	2.145857
6106	0	555.828	551.4734	4.354595	9.623508	0.01273213	-0.06111215	0.01295847	0.9829196	0.8771805	1	0.01816529	54.44077	-0.141929	0.01295469	4.589639
6107	1	555.0709	550.7033	4.367615	13.32409	0.01079175	-0.03377453	0.0131873	0.9682411	0.8552011	1	0.01687092	64.22937	-0.05990233	0.013174	0.7627896
6108	0	556.0828	551.6303	4.452499	11.12758	0.01182985	-0.04784587	0.01279296	0.9772095	0.867843	1	0.01739763	58.59304	0.0307556	0.01278631	-3.418119
